Sample_name	Weight
687815	1.0
1298529	4.504
906793	1.0
910936	4.504
906797	1.0
909726	1.0
1240146	4.504
924244	1.0
908483	4.504
687596	1.0
1297446	1.0
908463	1.0
735784	1.0
687563	1.0
1240190	1.0
753612	1.0
1240161	1.0
753589	1.0
906792	1.0
753551	1.0
910700	4.504
753616	1.0
906836	1.0
1330972	1.0
910568	1.0
907299	1.0
910851	1.0
909743	1.0
1298358	4.504
946373	4.504
1240136	1.0
909700	1.0
906852	1.0
907046	1.0
1290767	4.504
908126	1.0
925338	1.0
906765	1.0
687568	1.0
906846	1.0
1298145	1.0
753558	1.0
907323	1.0
905960	1.0
906868	1.0
908152	4.504
907000	1.0
749711	4.504
907289	1.0
1240179	1.0
910698	1.0
905944	1.0
908476	4.504
1240219	1.0
1297439	1.0
906856	1.0
753538	1.0
910933	1.0
909751	1.0
907319	1.0
910937	1.0
906794	1.0
909253	4.504
1298226	4.504
905981	1.0
687816	1.0
1298168	1.0
946369	1.0
687798	1.0
906795	1.0
909717	1.0
1298356	4.504
684072	1.0
753581	4.504
910694	4.504
910907	1.0
909731	1.0
909976	1.0
946361	1.0
1330935	1.0
909974	4.504
910704	1.0
909747	4.504
924105	1.0
908445	1.0
908148	1.0
907060	1.0
907286	1.0
906800	1.0
907273	1.0
688026	1.0
1240127	4.504
909758	1.0
908472	4.504
722058	1.0
909977	1.0
753566	1.0
687819	1.0
1331033	1.0
909698	1.0
909715	1.0
1240220	1.0
749709	1.0
1240143	1.0
910944	1.0
909723	4.504
1299050	4.504
1290730	1.0
910943	1.0
909904	4.504
906808	1.0
1298141	4.504
907786	1.0
907799	1.0
1240157	4.504
908125	1.0
1290922	1.0
1330995	1.0
905969	1.0
917486	1.0
753584	1.0
1240192	1.0
909905	4.504
906863	1.0
906853	1.0
908474	1.0
688011	1.0
910697	1.0
907055	1.0
907279	4.504
910920	4.504
1330983	1.0
1240201	1.0
909709	1.0
905990	1.0
925341	1.0
906834	1.0
909745	4.504
688086	4.504
949155	1.0
1298169	1.0
1323913	1.0
906798	1.0
909255	1.0
713878	1.0
949177	1.0
1240154	1.0
906823	1.0
1240170	1.0
908127	1.0
907068	1.0
749712	4.504
924108	1.0
906999	1.0
1240183	4.504
907291	1.0
906826	1.0
1290795	1.0
1303900	4.504
688025	1.0
908131	1.0
909712	1.0
687983	4.504
1298357	1.0
908130	1.0
907269	4.504
905977	1.0
1290813	1.0
908481	1.0
724866	1.0
687802	4.504
908151	1.0
1330942	4.504
1240174	1.0
909736	1.0
724870	1.0
1240181	1.0
946368	4.504
1240217	1.0
906817	1.0
1290807	4.504
998189	1.0
924104	1.0
753600	1.0
1299080	1.0
906838	4.504
905950	1.0
910905	4.504
909780	1.0
1247873	1.0
1331036	1.0
908136	1.0
753618	1.0
908440	1.0
908129	1.0
905976	1.0
1240178	1.0
946355	4.504
1298539	1.0
1290765	1.0
753608	1.0
909721	1.0
907792	1.0
1240142	1.0
1331034	1.0
1290724	1.0
905974	1.0
907278	1.0
1240125	4.504
910906	1.0
930298	1.0
908158	1.0
910689	4.504
908470	1.0
1330931	1.0
905948	4.504
910691	1.0
949179	1.0
906865	1.0
909773	1.0
724838	1.0
906696	1.0
688010	1.0
910935	1.0
1330987	1.0
924188	4.504
909719	1.0
910852	1.0
908156	1.0
753555	4.504
910569	1.0
1287381	1.0
910853	1.0
724868	1.0
949158	1.0
909742	1.0
1327775	1.0
949165	1.0
909702	1.0
907065	1.0
684057	4.504
1331038	1.0
687590	1.0
1330982	1.0
946356	1.0
924247	1.0
684062	1.0
753546	1.0
906844	1.0
909770	4.504
688023	4.504
908459	1.0
946353	1.0
909737	1.0
907794	1.0
753559	1.0
906818	1.0
910900	1.0
753535	1.0
1240200	1.0
907072	1.0
909706	1.0
1298352	1.0
905978	1.0
753552	1.0
909249	1.0
925347	4.504
1303897	1.0
907789	1.0
906693	1.0
1240159	1.0
1240121	1.0
906805	1.0
684052	1.0
753610	1.0
753563	1.0
905985	1.0
1298160	4.504
907175	4.504
910948	4.504
717431	1.0
909757	4.504
1240207	1.0
946367	1.0
713899	1.0
907062	1.0
905971	1.0
909785	1.0
724839	1.0
906831	1.0
906873	4.504
724874	4.504
907170	1.0
907051	1.0
910915	4.504
1290769	4.504
753570	1.0
949090	4.504
753554	1.0
1240184	4.504
924151	1.0
905933	1.0
1298134	1.0
1303912	1.0
907067	1.0
909781	1.0
1298146	4.504
687804	1.0
1298218	1.0
910545	1.0
906847	4.504
908455	1.0
949163	1.0
907059	1.0
907043	1.0
1299064	1.0
946359	4.504
753596	1.0
907287	1.0
724828	4.504
908143	1.0
908128	1.0
1298223	4.504
1240132	1.0
688006	1.0
949094	1.0
1327771	1.0
905962	1.0
909263	1.0
910701	1.0
1290812	1.0
1299052	1.0
909257	1.0
909252	1.0
925346	1.0
687985	1.0
905963	1.0
688121	1.0
910942	1.0
1298222	1.0
1295740	1.0
687455	4.504
724812	1.0
907071	1.0
1298350	1.0
906791	1.0
713885	4.504
909696	1.0
908150	1.0
1240139	1.0
1298349	1.0
687459	1.0
1240185	1.0
909748	4.504
910399	1.0
924102	1.0
910932	1.0
930083	4.504
687505	1.0
910784	1.0
905979	1.0
907172	1.0
905939	1.0
1240129	1.0
907061	1.0
1240191	1.0
907313	1.0
910934	1.0
925343	1.0
906833	1.0
1240167	1.0
1240172	1.0
910546	4.504
753565	1.0
907066	1.0
909250	1.0
1240145	1.0
925339	1.0
1322224	4.504
910910	4.504
687997	4.504
906746	1.0
1240160	1.0
687995	1.0
949175	1.0
908460	1.0
908457	1.0
687829	1.0
1290806	4.504
910947	1.0
687592	1.0
906830	4.504
909703	1.0
688014	1.0
909262	1.0
907795	4.504
905941	1.0
1322218	1.0
907171	1.0
687452	1.0
910931	1.0
909774	1.0
908462	4.504
749713	1.0
1298215	1.0
906862	4.504
753592	1.0
949156	1.0
909769	4.504
905991	1.0
1298353	4.504
906841	1.0
910566	1.0
1290810	4.504
1240151	4.504
910688	1.0
907044	1.0
688018	4.504
688087	4.504
753594	1.0
924238	1.0
910922	1.0
907073	1.0
910924	1.0
910702	4.504
753621	1.0
749716	4.504
907317	1.0
1240218	1.0
724869	1.0
905970	4.504
1240135	1.0
908159	1.0
753624	1.0
907314	1.0
749710	4.504
910780	1.0
722045	1.0
687506	1.0
1240196	1.0
909740	4.504
909697	1.0
1240150	1.0
1240226	1.0
910926	1.0
946358	1.0
687586	1.0
1298156	1.0
909716	1.0
949153	1.0
910849	1.0
1290722	1.0
906835	1.0
906828	1.0
687787	1.0
910903	1.0
687820	1.0
949161	1.0
905973	1.0
905956	1.0
908449	1.0
925345	1.0
906843	1.0
930297	4.504
688058	1.0
909251	1.0
722066	1.0
905937	1.0
1331048	1.0
