Sample_name	Weight
724868	1.0
925338	1.0
909699	1.8596491228070176
753532	1.0
1240134	1.0
909745	1.8596491228070176
907072	1.0
906794	1.0
910906	1.0
946361	1.0
909260	1.0
1240166	1.0
1330941	1.8596491228070176
1240223	1.8596491228070176
1295740	1.0
907279	1.8596491228070176
949161	1.0
907300	1.0
1290808	1.0
907792	1.8596491228070176
1303912	1.8596491228070176
687829	1.8596491228070176
949166	1.8596491228070176
909738	1.8596491228070176
907060	1.0
1322218	1.0
724834	1.8596491228070176
753554	1.0
906875	1.0
905941	1.8596491228070176
753621	1.8596491228070176
1330982	1.0
1331032	1.0
910689	1.8596491228070176
753548	1.0
907061	1.0
905957	1.0
1295741	1.0
1290455	1.0
749711	1.0
909785	1.0
724828	1.8596491228070176
908467	1.0
688025	1.0
905935	1.8596491228070176
1240158	1.8596491228070176
683665	1.0
1298146	1.0
753572	1.0
905950	1.0
688006	1.0
1290795	1.8596491228070176
1503371	1.0
1240183	1.8596491228070176
1298365	1.8596491228070176
906831	1.0
924239	1.0
906826	1.0
908128	1.8596491228070176
910937	1.0
905937	1.0
1298348	1.8596491228070176
1674021	1.0
910784	1.0
1331025	1.8596491228070176
1298359	1.8596491228070176
753599	1.8596491228070176
1331034	1.0
687804	1.0
909696	1.0
906790	1.0
924244	1.8596491228070176
924104	1.0
910900	1.8596491228070176
946382	1.0
905945	1.8596491228070176
908470	1.8596491228070176
907046	1.0
1240198	1.0
753592	1.0
910706	1.0
1330964	1.0
905983	1.0
1480364	1.8596491228070176
908445	1.0
687800	1.8596491228070176
1240215	1.8596491228070176
753624	1.8596491228070176
910401	1.0
905976	1.8596491228070176
1290922	1.8596491228070176
906808	1.8596491228070176
910943	1.8596491228070176
908471	1.0
910930	1.0
724825	1.0
906824	1.8596491228070176
687995	1.0
909720	1.8596491228070176
907290	1.8596491228070176
924111	1.0
910705	1.0
907276	1.0
906793	1.0
906847	1.0
924188	1.8596491228070176
905986	1.0
1503364	1.0
753555	1.0
910853	1.8596491228070176
1323913	1.0
753622	1.0
1524416	1.0
908158	1.0
1247871	1.0
1298219	1.8596491228070176
910920	1.0
908122	1.0
906871	1.0
909781	1.8596491228070176
1240202	1.8596491228070176
908126	1.0
908455	1.0
753563	1.0
907175	1.0
683667	1.0
907274	1.0
949174	1.0
908156	1.0
907287	1.8596491228070176
907270	1.0
909721	1.8596491228070176
724831	1.8596491228070176
724879	1.8596491228070176
909746	1.8596491228070176
907048	1.8596491228070176
687780	1.8596491228070176
908132	1.0
905975	1.0
687807	1.8596491228070176
908451	1.0
910566	1.0
1290810	1.8596491228070176
753577	1.8596491228070176
907064	1.0
949176	1.0
925348	1.8596491228070176
909732	1.0
908125	1.8596491228070176
908127	1.0
1479988	1.0
946357	1.0
906763	1.0
909977	1.8596491228070176
909709	1.8596491228070176
1331049	1.0
924110	1.0
1327766	1.0
909257	1.0
909255	1.0
949155	1.0
753552	1.0
1240174	1.0
1240173	1.0
906851	1.8596491228070176
907317	1.0
1298475	1.8596491228070176
1290730	1.8596491228070176
909748	1.0
753561	1.0
930297	1.8596491228070176
949167	1.0
687459	1.8596491228070176
971777	1.0
910907	1.8596491228070176
1331040	1.0
687563	1.0
688023	1.0
910849	1.0
749716	1.0
909262	1.0
753579	1.0
906843	1.8596491228070176
906877	1.0
910927	1.0
907298	1.0
907069	1.0
1330987	1.0
749717	1.8596491228070176
910861	1.8596491228070176
971773	1.0
1240167	1.0
1240210	1.0
908146	1.0
907071	1.0
724870	1.0
949171	1.8596491228070176
910695	1.0
910692	1.0
924187	1.8596491228070176
905933	1.0
1240179	1.0
909747	1.8596491228070176
908141	1.0
687812	1.8596491228070176
907314	1.0
908142	1.0
906865	1.0
906746	1.8596491228070176
908447	1.0
909769	1.8596491228070176
910780	1.0
1298141	1.8596491228070176
1240162	1.8596491228070176
1331036	1.0
910781	1.0
909905	1.8596491228070176
1298357	1.8596491228070176
906863	1.0
905940	1.0
1240200	1.8596491228070176
1299064	1.0
687600	1.0
907320	1.0
724872	1.0
910951	1.0
1240169	1.8596491228070176
753562	1.0
687506	1.0
909249	1.0
1330972	1.0
949156	1.8596491228070176
909253	1.0
1299050	1.8596491228070176
905990	1.8596491228070176
1330995	1.0
906838	1.0
1290813	1.0
908152	1.0
687798	1.8596491228070176
905980	1.8596491228070176
753586	1.8596491228070176
907172	1.8596491228070176
1298349	1.0
1327769	1.0
908121	1.0
906827	1.0
1303897	1.0
910944	1.0
687997	1.0
907282	1.0
753589	1.0
909756	1.8596491228070176
907170	1.0
925347	1.8596491228070176
687980	1.0
949093	1.8596491228070176
906828	1.0
687815	1.8596491228070176
1330935	1.0
1240154	1.0
906870	1.0
1327774	1.0
1240132	1.8596491228070176
1240151	1.0
1240142	1.0
724873	1.0
1331033	1.0
905944	1.8596491228070176
910910	1.0
910916	1.0
687457	1.8596491228070176
910691	1.0
908463	1.8596491228070176
906855	1.0
924105	1.8596491228070176
753582	1.0
909707	1.8596491228070176
905971	1.0
713899	1.0
910932	1.0
687561	1.0
949178	1.0
908440	1.0
909743	1.0
949170	1.0
910904	1.0
1327773	1.0
907783	1.0
907319	1.0
724869	1.8596491228070176
1298529	1.8596491228070176
905967	1.8596491228070176
925341	1.0
906805	1.0
907268	1.0
1298134	1.0
907311	1.0
910934	1.0
724866	1.8596491228070176
909778	1.0
949163	1.0
724855	1.0
946360	1.0
907322	1.0
753533	1.0
906693	1.8596491228070176
910569	1.0
713880	1.0
908474	1.0
906833	1.0
687821	1.8596491228070176
1299075	1.8596491228070176
1290797	1.0
905979	1.8596491228070176
1240186	1.8596491228070176
946370	1.8596491228070176
909749	1.8596491228070176
905961	1.0
909740	1.8596491228070176
908448	1.0
909773	1.0
949175	1.0
907272	1.0
905962	1.8596491228070176
1240190	1.8596491228070176
909751	1.8596491228070176
1659928	1.0
907065	1.8596491228070176
1290809	1.8596491228070176
910697	1.0
688007	1.8596491228070176
946355	1.0
1240182	1.8596491228070176
924250	1.8596491228070176
1299062	1.8596491228070176
907269	1.0
910545	1.0
907280	1.0
910548	1.8596491228070176
1240128	1.0
909698	1.0
687820	1.8596491228070176
906869	1.0
949157	1.0
924151	1.0
687777	1.8596491228070176
907313	1.8596491228070176
753574	1.8596491228070176
909712	1.0
949090	1.0
1299059	1.0
753565	1.0
906696	1.0
946353	1.0
1298539	1.8596491228070176
1297446	1.0
722046	1.0
753583	1.0
907796	1.8596491228070176
1240187	1.0
909717	1.0
908460	1.8596491228070176
1322212	1.8596491228070176
753612	1.0
907312	1.0
687802	1.8596491228070176
909737	1.8596491228070176
907062	1.0
724859	1.0
910942	1.0
1330991	1.0
909701	1.0
749714	1.8596491228070176
909703	1.0
910700	1.0
906800	1.0
908135	1.0
753620	1.0
687985	1.0
1240146	1.8596491228070176
909735	1.0
1298216	1.0
749710	1.8596491228070176
1290807	1.8596491228070176
907055	1.0
924248	1.0
753549	1.0
910567	1.0
1479987	1.0
753585	1.0
909750	1.0
687586	1.0
906872	1.8596491228070176
753588	1.0
1240121	1.0
908472	1.0
909716	1.0
910554	1.0
687452	1.8596491228070176
906807	1.0
906792	1.0
1240131	1.8596491228070176
907286	1.8596491228070176
946367	1.0
905973	1.8596491228070176
909708	1.0
909250	1.8596491228070176
1298358	1.8596491228070176
753595	1.0
909744	1.0
909728	1.0
1503361	1.8596491228070176
1660035	1.8596491228070176
909754	1.8596491228070176
905982	1.8596491228070176
909784	1.8596491228070176
1240185	1.0
1298223	1.8596491228070176
909774	1.0
906821	1.8596491228070176
688121	1.0
1240219	1.8596491228070176
910568	1.8596491228070176
946358	1.0
905934	1.8596491228070176
925343	1.8596491228070176
905952	1.0
930298	1.8596491228070176
907273	1.0
910933	1.0
687455	1.0
713869	1.0
908136	1.0
753538	1.0
1330947	1.0
907278	1.0
1330993	1.0
1331037	1.0
910702	1.8596491228070176
909755	1.8596491228070176
907295	1.0
1299052	1.8596491228070176
1298169	1.0
946369	1.0
1290905	1.0
924238	1.0
687983	1.8596491228070176
910850	1.0
906765	1.0
910852	1.8596491228070176
910935	1.0
1240192	1.0
753547	1.0
908483	1.0
688026	1.0
1503370	1.8596491228070176
907000	1.0
907045	1.0
905968	1.0
906832	1.0
687568	1.0
907056	1.0
905960	1.0
688058	1.8596491228070176
908149	1.0
753581	1.0
906864	1.0
906814	1.0
909248	1.8596491228070176
1330933	1.0
908476	1.8596491228070176
946373	1.8596491228070176
1240221	1.0
687588	1.0
1240196	1.8596491228070176
910779	1.0
917486	1.8596491228070176
910903	1.0
1298226	1.0
1240218	1.8596491228070176
1290724	1.0
1330973	1.8596491228070176
949173	1.0
1240140	1.0
909907	1.0
905936	1.0
753610	1.0
909713	1.0
724839	1.8596491228070176
909704	1.8596491228070176
909974	1.8596491228070176
905959	1.8596491228070176
735784	1.0
1298168	1.8596491228070176
1330931	1.0
906836	1.0
1290812	1.8596491228070176
1298350	1.8596491228070176
684062	1.0
722066	1.0
924106	1.0
753578	1.0
1331045	1.0
949168	1.8596491228070176
905948	1.8596491228070176
909777	1.0
1331039	1.0
908143	1.0
1298222	1.0
949160	1.0
753596	1.0
687787	1.8596491228070176
905951	1.0
1240124	1.0
909771	1.0
907299	1.0
749715	1.0
909702	1.0
908144	1.8596491228070176
924108	1.8596491228070176
909758	1.8596491228070176
910948	1.0
908469	1.0
905984	1.8596491228070176
907044	1.0
909264	1.8596491228070176
724838	1.0
753556	1.0
753618	1.0
925339	1.0
907068	1.8596491228070176
949094	1.8596491228070176
1299070	1.0
717431	1.0
925345	1.0
749713	1.0
753531	1.0
908459	1.8596491228070176
1298218	1.8596491228070176
909718	1.0
753541	1.8596491228070176
906862	1.0
