Sample_name	Weight
180	1.0
38	1.0
624	1.0
978	1.0
791	1.0
916	1.0
708	1.0
652	1.0
729	1.0
43	1.0
145	1.0
450	1.0
947	1.0
506	1.0
398	1.0
489	1.0
936	1.0
537	1.0
564	1.0
743	1.0
530	1.0
388	1.0
197	1.0
230	1.0
515	1.0
949	1.0
352	1.0
717	1.0
772	1.0
689	1.0
108	1.0
20	1.0
296	1.0
1009	1.0
160	1.0
671	1.0
474	1.0
604	1.0
793	1.0
418	1.0
919	1.0
589	1.0
263	1.0
965	1.0
504	1.0
248	1.0
157	1.0
807	1.0
480	1.0
707	1.0
998	1.0
857	1.0
162	1.0
636	1.0
760	1.0
520	1.0
342	1.0
199	1.0
295	1.0
4	1.0
889	1.0
146	1.0
962	1.0
243	1.0
650	1.0
658	1.0
740	115.0
169	1.0
917	1.0
152	1.0
915	1.0
452	1.0
808	1.0
784	1.0
622	1.0
314	1.0
746	1.0
186	1.0
800	1.0
326	1.0
796	1.0
909	1.0
883	1.0
409	1.0
577	1.0
758	1.0
567	1.0
827	1.0
864	1.0
357	1.0
512	1.0
19	1.0
500	1.0
472	1.0
553	1.0
815	1.0
88	1.0
370	1.0
585	1.0
103	1.0
830	1.0
798	1.0
668	1.0
637	1.0
1023	1.0
901	1.0
747	1.0
996	1.0
206	1.0
202	1.0
571	1.0
277	1.0
672	1.0
863	1.0
663	1.0
343	1.0
789	1.0
430	1.0
736	1.0
732	1.0
993	1.0
619	1.0
593	1.0
189	1.0
358	1.0
298	1.0
878	1.0
661	1.0
401	1.0
621	1.0
93	1.0
675	1.0
184	1.0
468	1.0
161	1.0
788	1.0
381	1.0
517	1.0
811	1.0
955	1.0
771	1.0
312	1.0
858	1.0
888	1.0
856	1.0
415	1.0
595	1.0
436	1.0
1002	1.0
99	1.0
797	1.0
839	1.0
586	1.0
80	1.0
767	1.0
282	1.0
701	1.0
944	1.0
349	1.0
91	1.0
406	1.0
228	115.0
783	1.0
451	1.0
588	1.0
720	1.0
476	1.0
123	1.0
792	1.0
554	1.0
691	1.0
272	1.0
910	1.0
763	1.0
462	1.0
453	1.0
877	1.0
140	1.0
198	1.0
25	1.0
610	1.0
535	1.0
129	1.0
57	1.0
185	1.0
533	1.0
957	1.0
805	1.0
1024	1.0
231	1.0
867	1.0
12	1.0
913	1.0
923	1.0
873	1.0
756	1.0
552	1.0
647	1.0
218	1.0
416	1.0
518	1.0
72	1.0
706	1.0
538	1.0
894	1.0
254	1.0
372	1.0
414	1.0
404	1.0
761	1.0
463	1.0
963	1.0
226	1.0
505	1.0
232	1.0
712	1.0
928	1.0
914	1.0
455	1.0
942	1.0
710	1.0
156	1.0
893	1.0
766	1.0
141	1.0
396	1.0
799	1.0
391	1.0
651	1.0
702	1.0
892	1.0
749	1.0
804	1.0
608	1.0
697	1.0
466	1.0
355	1.0
61	1.0
774	1.0
7	1.0
855	1.0
510	1.0
862	1.0
997	1.0
723	1.0
367	1.0
13	1.0
511	1.0
831	1.0
285	1.0
478	1.0
318	1.0
241	1.0
30	1.0
85	1.0
10	1.0
9	1.0
990	1.0
787	1.0
837	1.0
1005	115.0
1014	1.0
832	1.0
753	1.0
979	1.0
400	1.0
97	1.0
582	1.0
1012	1.0
594	1.0
713	1.0
1030	1.0
601	1.0
104	1.0
902	1.0
167	1.0
60	1.0
125	1.0
980	1.0
8	1.0
514	1.0
334	1.0
638	1.0
155	1.0
324	1.0
23	1.0
509	1.0
786	1.0
62	1.0
306	1.0
623	1.0
985	1.0
98	1.0
95	1.0
32	1.0
491	1.0
699	1.0
974	1.0
865	1.0
100	1.0
238	1.0
898	1.0
922	1.0
541	1.0
575	1.0
906	1.0
58	1.0
413	1.0
154	1.0
256	1.0
412	1.0
45	1.0
848	1.0
539	1.0
846	1.0
929	1.0
938	1.0
246	1.0
126	1.0
454	1.0
432	1.0
69	1.0
149	1.0
464	1.0
670	1.0
562	1.0
11	1.0
502	1.0
14	1.0
